bar_id,boltz_id,model,canonical_bar,song,attribution,iconicity,seq_len,plddt,ptm,confidence,pde
bar_28,na28,1,"Who had Eminem on the First album?
Who had Kanye saying she’s a problem?
Who tf came in the Game made her own column?
Who, made Lil Wayne give em 5 million?",Want Some More,primary,0.3251,118,0.4903213381767273,0.32466697692871094,0.45719048380851746,2.1330509185791016
bar_28,na28,2,"Who had Eminem on the First album?
Who had Kanye saying she’s a problem?
Who tf came in the Game made her own column?
Who, made Lil Wayne give em 5 million?",Want Some More,primary,0.3251,118,0.4798784554004669,0.35536783933639526,0.45497632026672363,2.1764020919799805
bar_28,na28,3,"Who had Eminem on the First album?
Who had Kanye saying she’s a problem?
Who tf came in the Game made her own column?
Who, made Lil Wayne give em 5 million?",Want Some More,primary,0.3251,118,0.4830624461174011,0.3114742934703827,0.44874483346939087,2.1439993381500244
bar_28,na28,4,"Who had Eminem on the First album?
Who had Kanye saying she’s a problem?
Who tf came in the Game made her own column?
Who, made Lil Wayne give em 5 million?",Want Some More,primary,0.3251,118,0.44245532155036926,0.31928542256355286,0.41782137751579285,2.070291757583618
bar_29,na29,0,"Now don't you feel real stupid? Yeah, that's egg on yo' face
If you wasn't so ugly, I'd put my d*ck in yo' face! 
D*ck in your face
Put my d*ck in your face",Come on a Cone,primary,0.3104,109,0.436941921710968,0.2716606855392456,0.4038856625556946,2.6236417293548584
bar_29,na29,1,"Now don't you feel real stupid? Yeah, that's egg on yo' face
If you wasn't so ugly, I'd put my d*ck in yo' face! 
D*ck in your face
Put my d*ck in your face",Come on a Cone,primary,0.3104,109,0.4337886869907379,0.2537628710269928,0.3977835178375244,2.6997580528259277
bar_29,na29,2,"Now don't you feel real stupid? Yeah, that's egg on yo' face
If you wasn't so ugly, I'd put my d*ck in yo' face! 
D*ck in your face
Put my d*ck in your face",Come on a Cone,primary,0.3104,109,0.4320206642150879,0.2509695887565613,0.39581045508384705,2.602214813232422
bar_29,na29,3,"Now don't you feel real stupid? Yeah, that's egg on yo' face
If you wasn't so ugly, I'd put my d*ck in yo' face! 
D*ck in your face
Put my d*ck in your face",Come on a Cone,primary,0.3104,109,0.4251227378845215,0.24524053931236267,0.3891462981700897,2.6478066444396973
bar_29,na29,4,"Now don't you feel real stupid? Yeah, that's egg on yo' face
If you wasn't so ugly, I'd put my d*ck in yo' face! 
D*ck in your face
Put my d*ck in your face",Come on a Cone,primary,0.3104,109,0.3757428526878357,0.26816409826278687,0.35422712564468384,2.8964574337005615
bar_3,na3,0,"You just a heartbreaker, won’t let you break mine cus I’ll be smashin’ windows and cuttin them brake lines",I Lied,primary,0.8298,84,0.6686040759086609,0.46570074558258057,0.6280234456062317,1.6081713438034058
bar_3,na3,1,"You just a heartbreaker, won’t let you break mine cus I’ll be smashin’ windows and cuttin them brake lines",I Lied,primary,0.8298,84,0.6428845524787903,0.44688302278518677,0.6036842465400696,1.6834018230438232
bar_3,na3,2,"You just a heartbreaker, won’t let you break mine cus I’ll be smashin’ windows and cuttin them brake lines",I Lied,primary,0.8298,84,0.6441702842712402,0.435270756483078,0.6023904085159302,1.7241594791412354
bar_3,na3,3,"You just a heartbreaker, won’t let you break mine cus I’ll be smashin’ windows and cuttin them brake lines",I Lied,primary,0.8298,84,0.6287897825241089,0.4386943280696869,0.5907706618309021,1.7727471590042114
bar_3,na3,4,"You just a heartbreaker, won’t let you break mine cus I’ll be smashin’ windows and cuttin them brake lines",I Lied,primary,0.8298,84,0.6202139258384705,0.42623370885849,0.5814179182052612,1.8388150930404663
bar_30,na30,0,But it's kill season you apologized but it's still treason Got 'em steamin' like dry cleanin Move on my time and I ain't no demon,Barbie Dangerous,primary,0.2987,100,0.42956864833831787,0.23367507755756378,0.39038994908332825,3.068758010864258
bar_30,na30,1,But it's kill season you apologized but it's still treason Got 'em steamin' like dry cleanin Move on my time and I ain't no demon,Barbie Dangerous,primary,0.2987,100,0.40744301676750183,0.2637801468372345,0.37871044874191284,3.058710813522339
bar_30,na30,2,But it's kill season you apologized but it's still treason Got 'em steamin' like dry cleanin Move on my time and I ain't no demon,Barbie Dangerous,primary,0.2987,100,0.40953299403190613,0.22557394206523895,0.3727411925792694,3.2232158184051514
bar_30,na30,3,But it's kill season you apologized but it's still treason Got 'em steamin' like dry cleanin Move on my time and I ain't no demon,Barbie Dangerous,primary,0.2987,100,0.40137654542922974,0.20335164666175842,0.3617715537548065,3.305047035217285
bar_30,na30,4,But it's kill season you apologized but it's still treason Got 'em steamin' like dry cleanin Move on my time and I ain't no demon,Barbie Dangerous,primary,0.2987,100,0.3713725209236145,0.2294735163450241,0.34299272298812866,3.3762779235839844
bar_31,na31,0,"You trippin', did you pack?
Can't post on Nicki block unless you sellin' Nicki crack
Here, take a Nicki pack
Check out this Nicki act
Nicki this, Nicki that
All these bchs piggyback",Majesty,primary,0.2726,142,0.38424578309059143,0.22909151017665863,0.35321494936943054,3.6495275497436523
bar_31,na31,1,"You trippin', did you pack?
Can't post on Nicki block unless you sellin' Nicki crack
Here, take a Nicki pack
Check out this Nicki act
Nicki this, Nicki that
All these bchs piggyback",Majesty,primary,0.2726,142,0.38291242718696594,0.21404115855693817,0.34913817048072815,3.7163875102996826
bar_31,na31,2,"You trippin', did you pack?
Can't post on Nicki block unless you sellin' Nicki crack
Here, take a Nicki pack
Check out this Nicki act
Nicki this, Nicki that
All these bchs piggyback",Majesty,primary,0.2726,142,0.367493212223053,0.24104489386081696,0.3422035574913025,3.639887571334839
bar_31,na31,3,"You trippin', did you pack?
Can't post on Nicki block unless you sellin' Nicki crack
Here, take a Nicki pack
Check out this Nicki act
Nicki this, Nicki that
All these bchs piggyback",Majesty,primary,0.2726,142,0.36541157960891724,0.21418620645999908,0.3351665139198303,3.8400497436523438
bar_31,na31,4,"You trippin', did you pack?
Can't post on Nicki block unless you sellin' Nicki crack
Here, take a Nicki pack
Check out this Nicki act
Nicki this, Nicki that
All these bchs piggyback",Majesty,primary,0.2726,142,0.367075651884079,0.20448008179664612,0.33455654978752136,3.6532046794891357
bar_32,na32,0,"Lookin like every designer fave muse 
Front row next to the who's who's 
Tryna build another Barbie doll screw's loose",Barbie Dangerous,primary,0.2685,94,0.6854504346847534,0.6747998595237732,0.6833203434944153,0.946924090385437
bar_32,na32,1,"Lookin like every designer fave muse 
Front row next to the who's who's 
Tryna build another Barbie doll screw's loose",Barbie Dangerous,primary,0.2685,94,0.6708192229270935,0.7066259980201721,0.6779806017875671,0.8928949236869812
bar_32,na32,2,"Lookin like every designer fave muse 
Front row next to the who's who's 
Tryna build another Barbie doll screw's loose",Barbie Dangerous,primary,0.2685,94,0.6780465245246887,0.626013994216919,0.6676400303840637,1.1272039413452148
bar_32,na32,3,"Lookin like every designer fave muse 
Front row next to the who's who's 
Tryna build another Barbie doll screw's loose",Barbie Dangerous,primary,0.2685,94,0.6750646829605103,0.6303950548171997,0.6661307215690613,1.0679922103881836
bar_32,na32,4,"Lookin like every designer fave muse 
Front row next to the who's who's 
Tryna build another Barbie doll screw's loose",Barbie Dangerous,primary,0.2685,94,0.6713152527809143,0.5977862477302551,0.6566094756126404,1.1605454683303833
bar_33,na33,0,"I know I can really say I'm truly proud of You
And no matter what they say, I never doubted You
I completely understand what You gotta do
Do what You gotta do",Blessings,primary,0.2621,124,0.46001118421554565,0.22951672971248627,0.413912296295166,2.57350754737854
bar_33,na33,1,"I know I can really say I'm truly proud of You
And no matter what they say, I never doubted You
I completely understand what You gotta do
Do what You gotta do",Blessings,primary,0.2621,124,0.4399683475494385,0.24311098456382751,0.40059685707092285,2.5257062911987305
bar_33,na33,2,"I know I can really say I'm truly proud of You
And no matter what they say, I never doubted You
I completely understand what You gotta do
Do what You gotta do",Blessings,primary,0.2621,124,0.4332197308540344,0.21786873042583466,0.3901495337486267,2.5702435970306396
bar_33,na33,3,"I know I can really say I'm truly proud of You
And no matter what they say, I never doubted You
I completely understand what You gotta do
Do what You gotta do",Blessings,primary,0.2621,124,0.4258146584033966,0.23099294304847717,0.3868503272533417,2.6313586235046387
bar_33,na33,4,"I know I can really say I'm truly proud of You
And no matter what they say, I never doubted You
I completely understand what You gotta do
Do what You gotta do",Blessings,primary,0.2621,124,0.4256353974342346,0.22320951521396637,0.3851502239704132,2.6139700412750244
bar_34,na34,0,"I’m in the collard green 6, Cornbread in the guts Got the Halloween kicks trick or treatin’ the clutch Come on Nigga is you trickin’ or what? Flow, flow tighter than the dick in the butt",Roger That,primary,0.2615,144,0.46183353662490845,0.4095780551433563,0.45138245820999146,2.346895456314087
bar_34,na34,1,"I’m in the collard green 6, Cornbread in the guts Got the Halloween kicks trick or treatin’ the clutch Come on Nigga is you trickin’ or what? Flow, flow tighter than the dick in the butt",Roger That,primary,0.2615,144,0.46535253524780273,0.32259050011634827,0.43680015206336975,2.7714076042175293
bar_34,na34,2,"I’m in the collard green 6, Cornbread in the guts Got the Halloween kicks trick or treatin’ the clutch Come on Nigga is you trickin’ or what? Flow, flow tighter than the dick in the butt",Roger That,primary,0.2615,144,0.450591504573822,0.3082132041454315,0.42211586236953735,2.841120719909668
bar_34,na34,3,"I’m in the collard green 6, Cornbread in the guts Got the Halloween kicks trick or treatin’ the clutch Come on Nigga is you trickin’ or what? Flow, flow tighter than the dick in the butt",Roger That,primary,0.2615,144,0.4475662410259247,0.31210923194885254,0.4204748272895813,2.8573811054229736
bar_34,na34,4,"I’m in the collard green 6, Cornbread in the guts Got the Halloween kicks trick or treatin’ the clutch Come on Nigga is you trickin’ or what? Flow, flow tighter than the dick in the butt",Roger That,primary,0.2615,144,0.440247505903244,0.28334301710128784,0.40886661410331726,2.9875903129577637
bar_35,na35,0,"Benihana to Katana, bitch I been a Donna
He screaming my government, O-Onika Tanya
You look like Nicki now, still you tacky-ana
To keep it 100, bitch you wacky-ana",Bust Down Barbiana,primary,0.2547,125,0.5327261686325073,0.7587339878082275,0.5779277682304382,0.9409555792808533
bar_35,na35,1,"Benihana to Katana, bitch I been a Donna
He screaming my government, O-Onika Tanya
You look like Nicki now, still you tacky-ana
To keep it 100, bitch you wacky-ana",Bust Down Barbiana,primary,0.2547,125,0.5219370126724243,0.43780505657196045,0.5051106810569763,1.8131989240646362
bar_35,na35,2,"Benihana to Katana, bitch I been a Donna
He screaming my government, O-Onika Tanya
You look like Nicki now, still you tacky-ana
To keep it 100, bitch you wacky-ana",Bust Down Barbiana,primary,0.2547,125,0.5266069173812866,0.4172181189060211,0.5047292113304138,1.9083342552185059
bar_35,na35,3,"Benihana to Katana, bitch I been a Donna
He screaming my government, O-Onika Tanya
You look like Nicki now, still you tacky-ana
To keep it 100, bitch you wacky-ana",Bust Down Barbiana,primary,0.2547,125,0.5183268189430237,0.3829856812953949,0.4912585914134979,1.9615442752838135
bar_35,na35,4,"Benihana to Katana, bitch I been a Donna
He screaming my government, O-Onika Tanya
You look like Nicki now, still you tacky-ana
To keep it 100, bitch you wacky-ana",Bust Down Barbiana,primary,0.2547,125,0.4866780936717987,0.33979490399360657,0.45730146765708923,2.16837739944458
bar_36,na36,0,"I ain't never lose NUN, but DAMN, I dun HAD IT
I ain't never STRIKE OUT
They can't average what I batted, NOOO!
If she hating, tell dat bitch to let it GOOOO",Runaway (Film),featured,0.2503,117,0.6061015129089355,0.41517555713653564,0.5679163336753845,2.2529542446136475
bar_36,na36,1,"I ain't never lose NUN, but DAMN, I dun HAD IT
I ain't never STRIKE OUT
They can't average what I batted, NOOO!
If she hating, tell dat bitch to let it GOOOO",Runaway (Film),featured,0.2503,117,0.5945412516593933,0.4400177299976349,0.5636365413665771,2.193652868270874
bar_36,na36,2,"I ain't never lose NUN, but DAMN, I dun HAD IT
I ain't never STRIKE OUT
They can't average what I batted, NOOO!
If she hating, tell dat bitch to let it GOOOO",Runaway (Film),featured,0.2503,117,0.5842301845550537,0.4188198149204254,0.5511481165885925,2.277390718460083
bar_36,na36,3,"I ain't never lose NUN, but DAMN, I dun HAD IT
I ain't never STRIKE OUT
They can't average what I batted, NOOO!
If she hating, tell dat bitch to let it GOOOO",Runaway (Film),featured,0.2503,117,0.5699066519737244,0.45057106018066406,0.5460395216941833,2.2397119998931885
bar_36,na36,4,"I ain't never lose NUN, but DAMN, I dun HAD IT
I ain't never STRIKE OUT
They can't average what I batted, NOOO!
If she hating, tell dat bitch to let it GOOOO",Runaway (Film),featured,0.2503,117,0.5529932379722595,0.3856082558631897,0.5195162296295166,2.5503885746002197
bar_37,na37,0,"This Young Money ENT, fuck that negative Nancy
I'm still balling, I'm still balling, NBA on TNT
Came through dripping, D&G, always ducking TMZ
Flow still need that EMT, tell her get at me and see!",Arctic Tundra,primary,0.2469,151,0.36283984780311584,0.18853574991226196,0.32797905802726746,3.628892183303833
bar_37,na37,1,"This Young Money ENT, fuck that negative Nancy
I'm still balling, I'm still balling, NBA on TNT
Came through dripping, D&G, always ducking TMZ
Flow still need that EMT, tell her get at me and see!",Arctic Tundra,primary,0.2469,151,0.3617072105407715,0.18518787622451782,0.32640334963798523,3.5098745822906494
bar_37,na37,2,"This Young Money ENT, fuck that negative Nancy
I'm still balling, I'm still balling, NBA on TNT
Came through dripping, D&G, always ducking TMZ
Flow still need that EMT, tell her get at me and see!",Arctic Tundra,primary,0.2469,151,0.35974130034446716,0.18425801396369934,0.32464465498924255,3.5655274391174316
bar_37,na37,3,"This Young Money ENT, fuck that negative Nancy
I'm still balling, I'm still balling, NBA on TNT
Came through dripping, D&G, always ducking TMZ
Flow still need that EMT, tell her get at me and see!",Arctic Tundra,primary,0.2469,151,0.35836687684059143,0.18137557804584503,0.32296863198280334,3.730168104171753
bar_37,na37,4,"This Young Money ENT, fuck that negative Nancy
I'm still balling, I'm still balling, NBA on TNT
Came through dripping, D&G, always ducking TMZ
Flow still need that EMT, tell her get at me and see!",Arctic Tundra,primary,0.2469,151,0.32177796959877014,0.19407615065574646,0.29623761773109436,4.01201868057251
bar_38,na38,0,"This one goes out to all of my critics
Don't you feel stupid
Look how I did it
Look how it came to pass when I said it
We can do debit I don't need no credit
Yes I'm epic look how I rep it",Haterade,featured,0.2407,141,0.3834378123283386,0.3277369439601898,0.37229764461517334,3.1725542545318604
bar_38,na38,1,"This one goes out to all of my critics
Don't you feel stupid
Look how I did it
Look how it came to pass when I said it
We can do debit I don't need no credit
Yes I'm epic look how I rep it",Haterade,featured,0.2407,141,0.3860436677932739,0.24704350531101227,0.3582436442375183,3.5020625591278076
bar_38,na38,2,"This one goes out to all of my critics
Don't you feel stupid
Look how I did it
Look how it came to pass when I said it
We can do debit I don't need no credit
Yes I'm epic look how I rep it",Haterade,featured,0.2407,141,0.35284364223480225,0.3490675091743469,0.35208842158317566,3.175053119659424
bar_38,na38,3,"This one goes out to all of my critics
Don't you feel stupid
Look how I did it
Look how it came to pass when I said it
We can do debit I don't need no credit
Yes I'm epic look how I rep it",Haterade,featured,0.2407,141,0.3709683120250702,0.2552802562713623,0.34783071279525757,3.5745160579681396
bar_38,na38,4,"This one goes out to all of my critics
Don't you feel stupid
Look how I did it
Look how it came to pass when I said it
We can do debit I don't need no credit
Yes I'm epic look how I rep it",Haterade,featured,0.2407,141,0.366992712020874,0.25876370072364807,0.3453468978404999,3.6200430393218994
bar_39,na39,0,"I’m just abusive by nature, not cause I hate ya, not cause I wanna get someone to imitate ya, I know it’s hard, I know it intimidate ya",The Crying Game,primary,0.2307,102,0.5637949109077454,0.41777896881103516,0.5345917344093323,1.8800835609436035
bar_39,na39,1,"I’m just abusive by nature, not cause I hate ya, not cause I wanna get someone to imitate ya, I know it’s hard, I know it intimidate ya",The Crying Game,primary,0.2307,102,0.5451125502586365,0.38587436079978943,0.5132648944854736,2.0329926013946533
bar_39,na39,2,"I’m just abusive by nature, not cause I hate ya, not cause I wanna get someone to imitate ya, I know it’s hard, I know it intimidate ya",The Crying Game,primary,0.2307,102,0.5434594750404358,0.3628185987472534,0.5073313117027283,2.13267183303833
bar_39,na39,3,"I’m just abusive by nature, not cause I hate ya, not cause I wanna get someone to imitate ya, I know it’s hard, I know it intimidate ya",The Crying Game,primary,0.2307,102,0.5271987318992615,0.3495303690433502,0.4916650950908661,2.2547190189361572
bar_39,na39,4,"I’m just abusive by nature, not cause I hate ya, not cause I wanna get someone to imitate ya, I know it’s hard, I know it intimidate ya",The Crying Game,primary,0.2307,102,0.5144316554069519,0.3868051767349243,0.4889063835144043,2.209101438522339
bar_4,na4,0,"you gotta catch me while i care, i ain’t callin’ for u watchin’ my every move, thought i was fallin’ for YOU?",Fallin 4 U,primary,0.7564,81,0.4926588237285614,0.30929315090179443,0.4559856951236725,2.1185688972473145
bar_4,na4,1,"you gotta catch me while i care, i ain’t callin’ for u watchin’ my every move, thought i was fallin’ for YOU?",Fallin 4 U,primary,0.7564,81,0.4879336953163147,0.29950785636901855,0.4502485394477844,2.1118719577789307
bar_4,na4,2,"you gotta catch me while i care, i ain’t callin’ for u watchin’ my every move, thought i was fallin’ for YOU?",Fallin 4 U,primary,0.7564,81,0.48175981640815735,0.31025028228759766,0.447457879781723,2.0863239765167236
bar_4,na4,3,"you gotta catch me while i care, i ain’t callin’ for u watchin’ my every move, thought i was fallin’ for YOU?",Fallin 4 U,primary,0.7564,81,0.4771466553211212,0.3088701665401459,0.4434913694858551,2.0632104873657227
bar_4,na4,4,"you gotta catch me while i care, i ain’t callin’ for u watchin’ my every move, thought i was fallin’ for YOU?",Fallin 4 U,primary,0.7564,81,0.4733952581882477,0.2774744927883148,0.4342111051082611,2.2516491413116455
bar_40,na40,0,"What you think all the goons is for
Two by the door few more out in New York
And I feed 'em curry chicken, I'm all about my green nah me?
Got some fat btchs in the kitchen",Warning,primary,0.2273,130,0.5408837199211121,0.3660772144794464,0.5059224367141724,2.3731887340545654
bar_40,na40,1,"What you think all the goons is for
Two by the door few more out in New York
And I feed 'em curry chicken, I'm all about my green nah me?
Got some fat btchs in the kitchen",Warning,primary,0.2273,130,0.5285760164260864,0.370154470205307,0.49689170718193054,2.4211292266845703
bar_40,na40,2,"What you think all the goons is for
Two by the door few more out in New York
And I feed 'em curry chicken, I'm all about my green nah me?
Got some fat btchs in the kitchen",Warning,primary,0.2273,130,0.5231367945671082,0.3762916028499603,0.49376773834228516,2.4014344215393066
bar_40,na40,3,"What you think all the goons is for
Two by the door few more out in New York
And I feed 'em curry chicken, I'm all about my green nah me?
Got some fat btchs in the kitchen",Warning,primary,0.2273,130,0.4861438572406769,0.43575432896614075,0.4760659635066986,1.967719554901123
bar_40,na40,4,"What you think all the goons is for
Two by the door few more out in New York
And I feed 'em curry chicken, I'm all about my green nah me?
Got some fat btchs in the kitchen",Warning,primary,0.2273,130,0.5028621554374695,0.36378416419029236,0.4750465452671051,2.118138074874878
bar_41,na41,0,"Is this the thanks that I get for puttin' you bitches on? Is it my fault that all of you bitches gone? Should've sent a thank-you note, you little ho Now I'ma wrap your coffin with a bow",Roman’s Revenge,primary,0.2262,142,0.49473071098327637,0.5249282121658325,0.5007702112197876,1.5249273777008057
bar_41,na41,1,"Is this the thanks that I get for puttin' you bitches on? Is it my fault that all of you bitches gone? Should've sent a thank-you note, you little ho Now I'ma wrap your coffin with a bow",Roman’s Revenge,primary,0.2262,142,0.4654388427734375,0.36436927318573,0.44522497057914734,2.33803653717041
bar_41,na41,2,"Is this the thanks that I get for puttin' you bitches on? Is it my fault that all of you bitches gone? Should've sent a thank-you note, you little ho Now I'ma wrap your coffin with a bow",Roman’s Revenge,primary,0.2262,142,0.45356035232543945,0.3296318054199219,0.4287746548652649,2.516415596008301
bar_41,na41,3,"Is this the thanks that I get for puttin' you bitches on? Is it my fault that all of you bitches gone? Should've sent a thank-you note, you little ho Now I'ma wrap your coffin with a bow",Roman’s Revenge,primary,0.2262,142,0.45831888914108276,0.30010557174682617,0.4266762435436249,2.67085599899292
bar_41,na41,4,"Is this the thanks that I get for puttin' you bitches on? Is it my fault that all of you bitches gone? Should've sent a thank-you note, you little ho Now I'ma wrap your coffin with a bow",Roman’s Revenge,primary,0.2262,142,0.4485265612602234,0.2999832034111023,0.4188179075717926,2.6026506423950195
bar_42,na42,0,"Ayo, even if my name was Natalie Nunn, you bitches still couldn't chin-check me
That's word to Chanel, they ain't nothing to see bitches on TV channelin' me",Endless Fashion,featured,0.2259,121,0.538859486579895,0.4895728528499603,0.5290021300315857,2.0428085327148438
bar_42,na42,1,"Ayo, even if my name was Natalie Nunn, you bitches still couldn't chin-check me
That's word to Chanel, they ain't nothing to see bitches on TV channelin' me",Endless Fashion,featured,0.2259,121,0.5409989356994629,0.43632644414901733,0.5200644731521606,2.2428157329559326
bar_42,na42,2,"Ayo, even if my name was Natalie Nunn, you bitches still couldn't chin-check me
That's word to Chanel, they ain't nothing to see bitches on TV channelin' me",Endless Fashion,featured,0.2259,121,0.5277011394500732,0.45630595088005066,0.5134221315383911,2.1409807205200195
bar_42,na42,3,"Ayo, even if my name was Natalie Nunn, you bitches still couldn't chin-check me
That's word to Chanel, they ain't nothing to see bitches on TV channelin' me",Endless Fashion,featured,0.2259,121,0.4999731183052063,0.43692317605018616,0.48736315965652466,2.173948287963867
bar_42,na42,4,"Ayo, even if my name was Natalie Nunn, you bitches still couldn't chin-check me
That's word to Chanel, they ain't nothing to see bitches on TV channelin' me",Endless Fashion,featured,0.2259,121,0.4240836501121521,0.4117165207862854,0.4216102063655853,2.4482004642486572
bar_43,na43,0,"Yo, Patty, give me the gun back
When he say cock it back, gun off safety
Thinkin' 'bout you lately, JoJo and K-Ci
I be on that calm flex, them gyal hasty
Gyal, them want me face, but them",Fallin 4 U,primary,0.2216,139,0.45819833874702454,0.39464032649993896,0.44548675417900085,2.5249717235565186
bar_43,na43,1,"Yo, Patty, give me the gun back
When he say cock it back, gun off safety
Thinkin' 'bout you lately, JoJo and K-Ci
I be on that calm flex, them gyal hasty
Gyal, them want me face, but them",Fallin 4 U,primary,0.2216,139,0.45334747433662415,0.3836393356323242,0.4394058287143707,2.4708261489868164
bar_43,na43,2,"Yo, Patty, give me the gun back
When he say cock it back, gun off safety
Thinkin' 'bout you lately, JoJo and K-Ci
I be on that calm flex, them gyal hasty
Gyal, them want me face, but them",Fallin 4 U,primary,0.2216,139,0.45710042119026184,0.3620615005493164,0.4380926191806793,2.4646494388580322
bar_43,na43,3,"Yo, Patty, give me the gun back
When he say cock it back, gun off safety
Thinkin' 'bout you lately, JoJo and K-Ci
I be on that calm flex, them gyal hasty
Gyal, them want me face, but them",Fallin 4 U,primary,0.2216,139,0.45793765783309937,0.35690027475357056,0.43773016333580017,2.5540449619293213
bar_43,na43,4,"Yo, Patty, give me the gun back
When he say cock it back, gun off safety
Thinkin' 'bout you lately, JoJo and K-Ci
I be on that calm flex, them gyal hasty
Gyal, them want me face, but them",Fallin 4 U,primary,0.2216,139,0.4423375725746155,0.36083292961120605,0.42603665590286255,2.5793190002441406
bar_44,na44,0,"They know you pop up like jump rope
So if the Queen Sleeze put a bag on it then it’s gun smoke
So we ain’t playing on the innanet
You got bigger fish to fry
That’s why you got a bigger net",My Life,primary,0.2196,144,0.33446481823921204,0.13540266454219818,0.29465240240097046,4.639856338500977
bar_44,na44,1,"They know you pop up like jump rope
So if the Queen Sleeze put a bag on it then it’s gun smoke
So we ain’t playing on the innanet
You got bigger fish to fry
That’s why you got a bigger net",My Life,primary,0.2196,144,0.3358856737613678,0.12689398229122162,0.29408735036849976,4.577239990234375
bar_44,na44,2,"They know you pop up like jump rope
So if the Queen Sleeze put a bag on it then it’s gun smoke
So we ain’t playing on the innanet
You got bigger fish to fry
That’s why you got a bigger net",My Life,primary,0.2196,144,0.3277423679828644,0.1258249133825302,0.2873588800430298,4.958935737609863
bar_44,na44,3,"They know you pop up like jump rope
So if the Queen Sleeze put a bag on it then it’s gun smoke
So we ain’t playing on the innanet
You got bigger fish to fry
That’s why you got a bigger net",My Life,primary,0.2196,144,0.3252549171447754,0.1352235972881317,0.2872486710548401,4.655148506164551
bar_44,na44,4,"They know you pop up like jump rope
So if the Queen Sleeze put a bag on it then it’s gun smoke
So we ain’t playing on the innanet
You got bigger fish to fry
That’s why you got a bigger net",My Life,primary,0.2196,144,0.320834219455719,0.12233054637908936,0.2811335027217865,4.713369846343994
bar_45,na45,0,"This a celebration, this is levitation
Look at how you winning now
This took dedication
This is meditation, higher education
This the official, competitor elimination",Champion,primary,0.2193,139,0.47901204228401184,0.222648024559021,0.4277392327785492,2.881991386413574
bar_45,na45,1,"This a celebration, this is levitation
Look at how you winning now
This took dedication
This is meditation, higher education
This the official, competitor elimination",Champion,primary,0.2193,139,0.46660175919532776,0.22822995483875275,0.418927401304245,2.8581976890563965
bar_45,na45,2,"This a celebration, this is levitation
Look at how you winning now
This took dedication
This is meditation, higher education
This the official, competitor elimination",Champion,primary,0.2193,139,0.4682118892669678,0.22083278000354767,0.418736070394516,2.8489511013031006
bar_45,na45,3,"This a celebration, this is levitation
Look at how you winning now
This took dedication
This is meditation, higher education
This the official, competitor elimination",Champion,primary,0.2193,139,0.45856937766075134,0.21270141005516052,0.4093957841396332,2.9087107181549072
bar_45,na45,4,"This a celebration, this is levitation
Look at how you winning now
This took dedication
This is meditation, higher education
This the official, competitor elimination",Champion,primary,0.2193,139,0.45707666873931885,0.21262286603450775,0.4081859290599823,2.9373908042907715
bar_46,na46,0,"You know radio already tried to blackball a b*
It's all good cause when you a LEGEND, When you legendary,
You shine no matter what",Barbie Goin Bad,primary,0.2078,102,0.6884138584136963,0.43162450194358826,0.6370559930801392,0.8536317348480225
bar_46,na46,1,"You know radio already tried to blackball a b*
It's all good cause when you a LEGEND, When you legendary,
You shine no matter what",Barbie Goin Bad,primary,0.2078,102,0.6864916682243347,0.43334853649139404,0.6358630061149597,0.8640784025192261
bar_46,na46,2,"You know radio already tried to blackball a b*
It's all good cause when you a LEGEND, When you legendary,
You shine no matter what",Barbie Goin Bad,primary,0.2078,102,0.6865542531013489,0.428708016872406,0.6349850296974182,0.8628716468811035
bar_46,na46,3,"You know radio already tried to blackball a b*
It's all good cause when you a LEGEND, When you legendary,
You shine no matter what",Barbie Goin Bad,primary,0.2078,102,0.6858851313591003,0.4285259246826172,0.6344133019447327,0.8540863990783691
bar_46,na46,4,"You know radio already tried to blackball a b*
It's all good cause when you a LEGEND, When you legendary,
You shine no matter what",Barbie Goin Bad,primary,0.2078,102,0.5922530889511108,0.32668063044548035,0.5391386151313782,1.7945047616958618
bar_47,na47,0,"Look at all the shit that y’all threw at me, and I never dipped. Greatest female rapper to ever live, and that’s on my kid.",Just The Memories,primary,0.2052,93,0.5708950161933899,0.43265968561172485,0.5432479381561279,1.8905938863754272
bar_47,na47,1,"Look at all the shit that y’all threw at me, and I never dipped. Greatest female rapper to ever live, and that’s on my kid.",Just The Memories,primary,0.2052,93,0.5605844259262085,0.42625316977500916,0.5337181687355042,1.9597008228302002
bar_47,na47,2,"Look at all the shit that y’all threw at me, and I never dipped. Greatest female rapper to ever live, and that’s on my kid.",Just The Memories,primary,0.2052,93,0.5570737719535828,0.43145641684532166,0.5319502949714661,1.9447418451309204
bar_47,na47,3,"Look at all the shit that y’all threw at me, and I never dipped. Greatest female rapper to ever live, and that’s on my kid.",Just The Memories,primary,0.2052,93,0.5514715313911438,0.44041311740875244,0.5292598605155945,1.889474630355835
bar_47,na47,4,"Look at all the shit that y’all threw at me, and I never dipped. Greatest female rapper to ever live, and that’s on my kid.",Just The Memories,primary,0.2052,93,0.5253071188926697,0.4179512560367584,0.5038359761238098,1.9651583433151245
bar_48,na48,0,"I remember when I lost everything in a fire
Now I got fire 23′s on my tire
Shout outs to my brothers, Jelani and Macaiah
Thanks to the Messiah, my money getting higher",Top Of The World,primary,0.2019,130,0.4408414363861084,0.3190540671348572,0.41648396849632263,2.397644519805908
